file,precision,recall,f1,fuzzy_score,semantic_similarity,boundary_overlap,entity_metrics
LIPITOR.171,0.08333333333333333,0.14285714285714285,0.10526315789473685,20.0,0.8496788144111633,0.0,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 5, 'proc_count': 5}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 12, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 10}}"
LIPITOR.95,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.100,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.515,0.2,0.2857142857142857,0.23529411764705882,43.23076923076923,0.8261041641235352,0.020242914979757085,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 3, 'proc_count': 3}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 2}, 'Disease': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 1, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.524,0.0,0.0,0.0,11.0,0.2904150187969208,0.0,"{'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
ARTHROTEC.66,0.5,1.0,0.6666666666666666,50.0,1.0,0.23076923076923078,"{'ADR': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
ARTHROTEC.80,0.4,0.4444444444444444,0.4210526315789474,40.0,1.0,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 4, 'proc_count': 4}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.299,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.910,0.0,0.0,0.0,24.75,0.5766269564628601,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 2}}"
LIPITOR.545,0.7142857142857143,0.5555555555555556,0.6250000000000001,84.11111111111111,0.8490707874298096,0.03240740740740741,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 3, 'proc_count': 3}, 'ADR': {'precision': 1.0, 'recall': 0.6, 'f1': 0.7499999999999999, 'orig_count': 5, 'proc_count': 3}, 'Disease': {'precision': 0.3333333333333333, 'recall': 1.0, 'f1': 0.5, 'orig_count': 1, 'proc_count': 3}}"
LIPITOR.909,0.125,0.25,0.16666666666666666,19.214285714285715,0.5694542527198792,0.011904761904761904,"{'Drug': {'precision': 0.3333333333333333, 'recall': 1.0, 'f1': 0.5, 'orig_count': 2, 'proc_count': 6}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.635,0.25,0.2,0.22222222222222224,20.0,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
ARTHROTEC.129,0.5,0.8333333333333334,0.625,68.3,0.7228378057479858,0.05714285714285714,"{'Drug': {'precision': 0.75, 'recall': 1.0, 'f1': 0.8571428571428571, 'orig_count': 3, 'proc_count': 4}, 'Disease': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 4}, 'Symptom': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}}"
LIPITOR.266,0.0,0.0,0.0,3.3333333333333335,0.2772616147994995,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 8, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 10}}"
LIPITOR.878,0.2,0.5714285714285714,0.29629629629629634,27.454545454545453,0.48846569657325745,0.0703359140859141,"{'Drug': {'precision': 0.14285714285714285, 'recall': 1.0, 'f1': 0.25, 'orig_count': 1, 'proc_count': 7}, 'ADR': {'precision': 0.75, 'recall': 0.5, 'f1': 0.6, 'orig_count': 8, 'proc_count': 5}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 10}}"
LIPITOR.169,0.2857142857142857,0.5,0.36363636363636365,55.2,0.8144004940986633,0.03333333333333333,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1': 0.3333333333333333, 'orig_count': 7, 'proc_count': 6}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
VOLTAREN-XR.7,0.0,0.0,0.0,0.0,0.0,0.0,"{'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
LIPITOR.511,0.16666666666666666,0.2,0.1818181818181818,28.076923076923077,0.7455166578292847,0.06293706293706294,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 8, 'proc_count': 1}, 'Disease': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 1, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
LIPITOR.520,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
LIPITOR.481,0.0,0.0,0.0,4.0,0.15199539065361023,0.022727272727272724,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
LIPITOR.534,0.3333333333333333,1.0,0.5,50.0,0.9999999403953552,0.020833333333333332,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.979,0.09090909090909091,0.1,0.09523809523809525,22.58823529411765,0.748982310295105,0.004524886877828055,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 3, 'proc_count': 4}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 10}}"
LIPITOR.159,0.1111111111111111,0.25,0.15384615384615383,10.526315789473685,1.0,0.037480063795853266,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1': 0.25, 'orig_count': 8, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 16}}"
LIPITOR.382,0.16666666666666666,0.3333333333333333,0.2222222222222222,29.0,0.39368271827697754,0.02,"{'Drug': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 5}, 'Disease': {'precision': 0.3333333333333333, 'recall': 1.0, 'f1': 0.5, 'orig_count': 2, 'proc_count': 5}}"
ARTHROTEC.142,0.0,0.0,0.0,36.75,0.47899842262268066,0.025,"{'Drug': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 3}}"
LIPITOR.51,0.5,0.75,0.6,50.0,1.0,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666, 'orig_count': 2, 'proc_count': 1}, 'Disease': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
LIPITOR.7,0.4166666666666667,0.625,0.5,47.25,0.9341160655021667,0.1424001924001924,"{'Drug': {'precision': 0.75, 'recall': 1.0, 'f1': 0.8571428571428571, 'orig_count': 3, 'proc_count': 4}, 'ADR': {'precision': 1.0, 'recall': 0.4, 'f1': 0.5714285714285715, 'orig_count': 5, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
LIPITOR.773,0.07142857142857142,0.25,0.11111111111111112,7.65,0.41768744587898254,0.008666666666666666,"{'Drug': {'precision': 0.25, 'recall': 1.0, 'f1': 0.4, 'orig_count': 1, 'proc_count': 5}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 14}}"
LIPITOR.655,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.440,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.253,0.23809523809523808,0.3333333333333333,0.2777777777777778,34.958333333333336,0.7189778685569763,0.0,"{'Drug': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1': 0.8, 'orig_count': 4, 'proc_count': 5}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 11, 'proc_count': 0}, 'Disease': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 3, 'proc_count': 6}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 13}}"
LIPITOR.843,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
LIPITOR.967,0.14285714285714285,0.2,0.16666666666666666,12.5,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.623,0.13333333333333333,0.2,0.16,16.266666666666666,0.7706906199455261,0.01818181818181818,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0.5, 'recall': 0.1111111111111111, 'f1': 0.1818181818181818, 'orig_count': 9, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
LIPITOR.329,0.5,1.0,0.6666666666666666,64.0,0.7291152477264404,0.0,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 1, 'proc_count': 2}}"
LIPITOR.1,0.0,0.0,0.0,4.5,0.24261319637298584,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 6, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
ARTHROTEC.49,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 11}}"
LIPITOR.768,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.602,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.22222222222222,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.345,0.3333333333333333,0.25,0.28571428571428575,25.0,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
ARTHROTEC.52,0.0,0.0,0.0,30.2,0.40407896041870117,0.0,"{'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 2}}"
VOLTAREN.1,0.125,0.3333333333333333,0.18181818181818182,29.25,0.42744091153144836,0.013888888888888888,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 3}, 'Symptom': {'precision': 0.25, 'recall': 1.0, 'f1': 0.4, 'orig_count': 1, 'proc_count': 4}}"
LIPITOR.603,0.1,0.14285714285714285,0.11764705882352941,19.818181818181817,0.7902294993400574,0.07792207792207792,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 2, 'proc_count': 3}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 6, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
ARTHROTEC.40,0.25,0.3333333333333333,0.28571428571428575,40.7,0.6115099787712097,0.00625,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 3, 'proc_count': 3}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}, 'Symptom': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 3}}"
LIPITOR.650,0.0,0.0,0.0,4.777777777777778,0.6608254909515381,0.0,"{'Drug': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 7}}"
DICLOFENAC-POTASSIUM.2,1.0,1.0,1.0,100.0,1.0000001192092896,0.3333333333333333,"{'Symptom': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}}"
LIPITOR.415,0.2857142857142857,0.2857142857142857,0.2857142857142857,55.3,0.8004258871078491,0.08888888888888888,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 3, 'proc_count': 4}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 0}, 'Disease': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 2, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.577,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.971,0.25,0.3333333333333333,0.28571428571428575,46.2,0.7328374981880188,0.125,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.298,0.14285714285714285,0.2,0.16666666666666666,33.333333333333336,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 3, 'proc_count': 3}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.525,0.3333333333333333,1.0,0.5,33.333333333333336,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.865,0.21428571428571427,0.2727272727272727,0.23999999999999996,32.76190476190476,0.7063280940055847,0.03571428571428571,"{'Drug': {'precision': 0.6, 'recall': 1.0, 'f1': 0.7499999999999999, 'orig_count': 5, 'proc_count': 9}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.14,0.45454545454545453,0.38461538461538464,0.41666666666666663,85.77777777777777,0.8626153469085693,0.0,"{'Drug': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1': 0.8, 'orig_count': 11, 'proc_count': 9}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 2}, 'Symptom': {'precision': 0.25, 'recall': 0.3333333333333333, 'f1': 0.28571428571428575, 'orig_count': 3, 'proc_count': 6}}"
LIPITOR.798,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 9}}"
LIPITOR.985,0.0,0.0,0.0,14.125,0.4711889326572418,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 3}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.131,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
ARTHROTEC.45,0.2,0.25,0.22222222222222224,14.285714285714286,1.0000001192092896,0.05714285714285715,"{'Drug': {'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666, 'orig_count': 3, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
LIPITOR.477,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.470,0.08333333333333333,0.09090909090909091,0.08695652173913043,7.6923076923076925,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 11, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.176,0.23076923076923078,0.42857142857142855,0.3,35.46666666666667,0.8864806294441223,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 4, 'proc_count': 4}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 1}, 'Disease': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 9}}"
LIPITOR.442,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.930,0.3333333333333333,1.0,0.5,33.333333333333336,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
